,0,1,2,3,4,5,6,7,8,9
0,0.06376164386398109,0.13874724700956412,0.23398861790612763,0.3066563122779067,0.49021500366027126,0.5611280902850948,0.7665922344058858,0.8228330160516066,0.8918487368555373,0.9269106659243049
1,0.06718840105547746,0.07706139507427033,0.23635850813650047,0.273315540162865,0.3928795391898408,0.4236557908206711,0.5821550441286102,0.6013337229276904,0.6553743347970905,0.8283537623401479
2,0.07071963114305801,0.08944942169502089,0.11595663374523658,0.11662206403703256,0.3254380295259313,0.5586742677949519,0.6245336806387641,0.6783202957204562,0.7183008964610956,0.8943756227846142
3,0.01971022888821762,0.07294568070724783,0.153198301165649,0.15912624487573374,0.22117596135006168,0.37359593972662763,0.4762308326924665,0.5015411907116091,0.6818755111120133,0.9532737463262833
4,0.004750605350001902,0.1330021561132219,0.3350704860386714,0.4425823573917209,0.4955799319188267,0.5883181505013395,0.6933104845084065,0.7230740113603165,0.7826245903461745,0.9693201574230961
5,0.04503424442594793,0.39968560985950863,0.46448798667791663,0.5218900458762794,0.5548305296466677,0.57584543916513,0.587403939492321,0.615809937965888,0.797970730838427,0.9797502516180858
6,0.13186183973139726,0.16984925220681116,0.37854369631767554,0.3874526726648369,0.4181964945856918,0.6124705877410246,0.632451412316092,0.7533942859443084,0.8157742228389938,0.8994336623088945
7,0.00033893575571319277,0.2642560898951556,0.4829184395250796,0.5266032641686001,0.5504029475413691,0.7130572980613764,0.7422408039391151,0.7532499662009219,0.9417943406583918,0.9540834721855775
8,0.12374952254261119,0.13661335003271458,0.22198271101927008,0.4358418106530136,0.6627654942414819,0.6934058408598439,0.7626895918439709,0.810397713417423,0.8180417227485627,0.8726775885790399
9,0.22672140796478832,0.2505294705655764,0.3047150209815611,0.32735753543216123,0.3534751420406061,0.36219636950393036,0.48915322036755016,0.5726650913771735,0.6365933296549864,0.8371286156397464
10,0.17245855817060002,0.19125204274019322,0.25724283330975933,0.272425562367071,0.34542071635195,0.41689706730317605,0.6218141782258936,0.8200752036509225,0.8386235355292936,0.8801906507762444
11,0.06085564622515611,0.11722229160970189,0.229332818935324,0.23096328969718666,0.30702796181747927,0.48208273765706655,0.488994748124077,0.6207071578520222,0.7022759455705686,0.9983770352696294
12,0.0646513373011184,0.20589456752448687,0.27722784683722235,0.29046798376531513,0.3800886881216763,0.5739140309728805,0.6563573514089865,0.7436307911430937,0.9146299037565635,0.9405246923840616
13,0.15929511180904546,0.34738425176217447,0.44530552628372283,0.4696690482157226,0.4792482846787102,0.6612872536335066,0.8201909262740937,0.9227554179633193,0.9258953557216605,0.984911675394003
14,0.2968714462019378,0.316232419555933,0.3465204005254961,0.40656020923702296,0.48920408751425404,0.4969190929349572,0.6496747102490085,0.6778698614003993,0.7337167180600973,0.9613564601861865
15,0.15700443498450758,0.1729535711360743,0.3261076870543242,0.4013492104908442,0.4189272580536106,0.513174693669752,0.6838044525968278,0.78586579578292,0.9187473302855178,0.9468063166094552
16,0.02546437649079168,0.21438603819968494,0.2259699766629597,0.26099546398596335,0.38144216206617615,0.4317177766267762,0.5874685966360897,0.8432333547140771,0.8706381648756607,0.9925139742385234
17,0.027781995937170206,0.06369603392684964,0.26260187108645366,0.2706500304655549,0.3131976695973219,0.501251344354087,0.5242285850346999,0.6802930597823742,0.7512677521169359,0.7745214865466531
18,0.026197837869360155,0.033802832527685296,0.17127800484453898,0.17646798089045068,0.33636758117351706,0.4178645471829286,0.7259135673940604,0.8305965520447788,0.8986206111356466,0.9463679069392437
19,0.014574212514452413,0.42659692384937964,0.5417686948248925,0.6093511066531035,0.6687705702648948,0.6859693250505386,0.7097816571099969,0.7140144875411835,0.854579254422807,0.9163418318809685
20,0.2999286750338945,0.3672648890516268,0.3898823825589774,0.40759809403792135,0.4998780881139254,0.6276595872529305,0.6634903330870633,0.8145857409663017,0.8351251245893876,0.9061254770884203
21,0.08206948266333942,0.19642396568762346,0.5053555087823066,0.5823990061358691,0.604629792114721,0.7278434017583653,0.7409524728541818,0.7769370086070454,0.9598239670614447,0.9683564208844935
